index,name,id,classification,mass,year,latitude,longitude
5126,Bodaibo,5094,"Iron, IVA",15900.0,1907.0,57.85,114.2
5127,Boerne,5095,H6,1100.0,1932.0,29.8,-98.8
5128,Bogoslovka,5096,H5,2180.0,1948.0,52.5,68.8
5129,Bohumilitz,5099,"Iron, IAB-MG",59000.0,1829.0,49.05,13.766670000000001
5131,Bolshaya Korta,5101,H5,1593.0,1939.0,57.63333000000001,83.36667
5133,Bondoc,5103,Mesosiderite-B4,888600.0,1956.0,13.516670000000001,122.45
5134,Bonita Springs,5104,H5,41800.0,1938.0,26.26667,-81.75
5137,Boogaldi,5107,"Iron, IVA",2000.0,1900.0,-31.15,149.11667
5138,Boolka,5108,H5,12000.0,1968.0,-30.066670000000002,141.06667
5139,Boorabie 001,5109,H5,381.0,1977.0,-29.46667,128.35
5140,Borrego,5115,L6,2126.0,1930.0,33.26667,-116.38333
5141,Botetourt County,5116,Iron,500.0,1850.0,37.5,-79.75
5142,Bou Azarif,53812,H5,100000.0,2010.0,31.15643,-5.15262
5143,Bou Hadid,5118,L,374.0,1969.0,28.3125,0.23333
5144,Bou Kra,5119,H6,130.0,2001.0,26.6325,-12.81025
5145,Bou Kra 002,57216,L5,606.0,2010.0,26.74853,-12.70978
5147,Bou Kra 004,57347,Eucrite-mmict,272.75,2010.0,26.707,-12.759
5149,Bouanane,52888,L6,1395.0,2009.0,31.98333,-3.2
5150,Boulder Mine,52852,L5,1560.0,2008.0,34.685,-114.323
5151,Bouri,47701,H4,9100.0,1996.0,10.26667,40.56667
5152,Bouse,35487,L4-6,147.4,2004.0,33.96667,-114.06667
5153,Bouvante,5120,Eucrite-mmict,8300.0,1978.0,44.92222,5.26778
5154,Bowden,5122,H5,603.0,1907.0,-33.0,26.4
5155,Bowden Névé 85800,5123,H6,140.6,1985.0,-83.5,165.0
5156,Bowesmont,5124,L6,2270.0,1962.0,48.68333,-97.16667
5157,Bowesmont (b),5125,L5,1300.0,1972.0,48.78333,-97.35
5158,Boxhole,5126,"Iron, IIIAB",500000.0,1937.0,-22.616670000000003,135.2
5159,Brachina,5127,Brachinite,202.9,1974.0,-31.3,138.38333
5160,Brady,5129,L6,927.0,1937.0,31.05,-99.46667
5161,Brahin,5130,"Pallasite, PMG",823000.0,1810.0,52.5,30.33333
5162,Brainard,5131,"Iron, IIIAB",138300.0,1978.0,41.15333,-96.955
5163,Brandon,5132,L6/7,7580.0,1975.0,40.81,-101.80167
5164,Brenham,5136,"Pallasite, PMG-an",4300000.0,1882.0,37.5825,-99.16360999999999
5165,Brewster,5137,L6,17000.0,1940.0,39.25,-101.33333
5166,Bridgewater,5139,"Iron, IID",13600.0,1890.0,35.71667,-81.86667
5167,Briggsdale,5141,"Iron, IIIAB",2230.0,1949.0,40.66667,-104.31667
5168,Briscoe,5142,L5,1773.0,1940.0,34.35,-101.4
5169,Bristol,5143,"Iron, IVA",20000.0,1937.0,36.56667,-82.18333
5170,Britstown,5144,"Iron, IAB-ung",544.0,1910.0,-30.58333,23.55
5171,Broken Bow,5145,H4,6800.0,1937.0,41.43333,-99.7
5172,Broken Hill,5146,L6,34000.0,1994.0,-31.83333,141.76667
5173,Bronco,5147,OC,972.0,1971.0,33.28333,-102.96667
5174,Bronco (b),5148,OC,101.0,1980.0,33.275,-102.96
5176,Brownell,5150,L6,2000.0,1971.0,38.696670000000005,-99.70833
5177,Brownfield (1937),5151,H3.7,40960.0,1937.0,33.21667,-102.18333
5178,Brownfield (1964),5152,H5,4100.0,1964.0,33.21667,-102.18333
5179,Brownfield (c),5153,OC,1550.0,1974.0,33.135,-102.27833000000001
5180,Brownfield (iron),5154,"Iron, IID",1626.0,1960.0,33.21667,-102.18333
5181,Bruceville,5155,L6,83000.0,1998.0,38.295,-121.405
5183,Bruno,5158,"Iron, IIAB",13000.0,1931.0,52.26667,-105.35
5184,Buck Mountain Wash,30446,H3-5,798.0,2004.0,34.72453,-114.20883
5187,Buck Mountains 003,44705,L6,34200.0,2005.0,34.7345,-114.21717
5188,Buck Mountains 004,55342,H3-6,145.8,2005.0,34.70108,-114.18845
5189,Buck Mountains 005,55334,L6,859.7,2007.0,34.70337,-114.19097
5190,Buckleboo,5160,H6,992.0,1963.0,-32.95556,136.1375
5220,Budulan,5161,Mesosiderite-B4,100000.0,1962.0,50.56667,114.9
5221,Buenaventura,5162,"Iron, IIIAB",113600.0,1969.0,29.8,-107.55
5222,Buffalo Gap,51831,"Iron, IAB-ung",9300.0,2003.0,32.246109999999994,-99.99306
5223,Bunjil,5164,L6,38750.0,1971.0,-29.629170000000002,116.48222
5224,Bunker Hill,54611,L6,28000.0,2002.0,38.84833,-98.72383
5225,Bur-Abor,5166,"Iron, IIIAB",290000.0,1997.0,3.9833300000000005,41.65
5226,Burdett,5167,H5,8600.0,1940.0,38.23333,-99.53333
5227,Burgavli,5168,"Iron, IAB-MG",24900.0,1941.0,66.4,137.46667
5228,Burkett,5170,"Iron, IAB-MG",8400.0,1913.0,32.03333,-99.25
5229,Burkhala,5171,"Iron, IAB-ung",1825.0,1983.0,63.8,149.0
5230,Burlington,5172,"Iron, IIIE",68000.0,1819.0,42.75,-75.18333
5231,Burnabbie,5173,H5,2515.0,1965.0,-32.05,126.16667
5232,Burns,57342,"Iron, IIIAB",18400.0,2003.0,39.86667,-106.88333
5233,Burns Flat,5174,L6,1987.0,1971.0,35.33333,-99.15
5235,Burstall,45985,"Iron, IAB complex",360.0,1992.0,50.65,-109.9
5236,Bushman Land,5179,"Iron, IVA",3000.0,1933.0,-30.0,20.0
5237,Bushnell,5180,H4,1240.0,1939.0,41.23333,-103.9
5238,Butler,5182,"Iron, ungrouped",41000.0,1874.0,38.3,-94.36667
5239,Cacaria,5188,"Iron, IIIAB",41400.0,1867.0,24.5,-104.8
5240,Cachari,5189,Eucrite-mmict,23500.0,1916.0,-36.4,-59.5
5241,Cachiyuyal,5190,"Iron, IIIE",2500.0,1874.0,-25.0,-69.5
5243,Caddo County,5192,"Iron, IAB-ung",18000.0,1987.0,35.0,-98.33333
5244,Cadell,5193,L6,3290.0,1910.0,-34.06667,139.75
5246,Caldera,5196,Eucrite-mmict,500.0,1967.0,-27.05,-70.8
5247,Caldwell,5197,L-imp melt,12900.0,1961.0,37.03333,-97.625
5250,Caleta el Cobre 003,54621,H5,338.0,2010.0,-24.25,-70.51666999999999
5251,Caleta el Cobre 004,54622,H5,254.0,2010.0,-24.25,-70.51666999999999
5252,Caleta el Cobre 005,54623,H5,193.0,2010.0,-24.25,-70.51666999999999
5253,Caleta el Cobre 006,54624,L6,179.0,2010.0,-24.25,-70.51666999999999
5260,Caleta el Cobre 013,54631,L4,105.0,2010.0,-24.25,-70.51666999999999
5262,Caleta el Cobre 015,54633,L6,115.0,2010.0,-24.25,-70.51666999999999
5267,Calico Rock,5198,"Iron, IIAB",7275.0,1938.0,36.08333,-92.15
5269,Calliham,5201,L6,40000.0,1958.0,28.41667,-98.25
5270,Cambria,5203,"Iron, ungrouped",16300.0,1818.0,43.2,-78.8
5271,Camel Donga,5204,Eucrite-mmict,25000.0,1984.0,-30.316670000000002,126.61667
5272,Camel Donga 002,5205,L6,280.0,1989.0,-30.08333,126.61667
5277,Camel Donga 007,5210,L5,100.3,1986.0,-30.316670000000002,126.61667
5282,Camel Donga 012,5215,L6,215.0,1993.0,-30.134,126.8915
5318,Camel Donga 048,50981,L5,104.3,1993.0,-30.32,126.606
5323,Camel Donga 053,55717,LL5-6,579.0,2008.0,-30.316670000000002,126.61667
5324,Camp Creek,53490,H4,3016.0,2009.0,33.88098,-111.78558000000001
5326,Campbellsville,5245,"Iron, IIIAB",15400.0,1929.0,37.36667,-85.36667
5327,Campinorte,52093,"Iron, ungrouped",2000000.0,1992.0,-14.258,-49.15917
5329,Campo del Cielo,5247,"Iron, IAB-MG",50000000.0,1575.0,-27.46667,-60.583330000000004
5330,Canton,5254,"Iron, IIIAB",7030.0,1894.0,34.2,-84.48333000000001
5331,Canyon,5255,H?,860.0,1957.0,34.96667,-101.93333
5332,Canyon City,5256,"Iron, IIIAB",8600.0,1875.0,40.9,-123.1
5333,Canyon Diablo,5257,"Iron, IAB-MG",30000000.0,1891.0,35.05,-111.03333
5334,Canyonlands,5258,H6,1520.0,1961.0,38.18333,-109.88333
5335,Cape of Good Hope,5261,"Iron, IVB",136000.0,1793.0,-33.5,26.0
5336,Cape York,5262,"Iron, IIIAB",58200000.0,1818.0,76.13333,-64.93333
5337,Caperr,5263,"Iron, IIIAB",113900.0,1869.0,-45.28333,-70.48333000000001
5338,Capot Rey,30449,H5,38000.0,2004.0,20.12593,10.2056
5339,Carbo,5266,"Iron, IID",454000.0,1923.0,29.66667,-111.5
5340,Carcote,5267,H5,392.0,1888.0,-24.0,-69.0
5342,Cargo Muchacho Mountains,50912,CO3,2860.0,2000.0,32.91745,-114.767183
5343,Carichic,5270,H5,17000.0,1983.0,27.933329999999998,-107.05
5345,Carlisle Lakes 002,5272,H4/5,410.0,1977.0,-29.16667,127.16667
5346,Carlisle Lakes 003,5273,H4/5,116.0,1977.0,-29.15,127.16667
5347,Carlisle Lakes 004,5274,H5,809.0,1977.0,-29.16667,127.16667
5348,Carlisle Lakes 005,5275,H5,502.0,1977.0,-29.183329999999998,127.16667
5349,Carlton,5277,"Iron, IAB-sLM",81200.0,1887.0,31.91667,-98.03333
5350,Carnegie,5278,L6,132700.0,1963.0,35.16667,-98.64389
5351,Caroline,5279,H5,800.0,1941.0,-37.98333,140.98333
5352,Carraweena,5281,L3.9,31600.0,1914.0,-29.23333,139.93333
5353,Carthage,5282,"Iron, IIIAB",127000.0,1840.0,36.26667,-85.98333000000001
5354,Cartoonkana,5283,L6,294.0,1914.0,-29.75,141.03333
5355,Carver,5284,"Iron, IIAB",94000.0,1935.0,32.0,-86.0
5356,Casas Grandes,5285,"Iron, IIIAB",1545000.0,1867.0,30.4,-107.8
5357,Casey County,5286,"Iron, IAB-MG",723.0,1877.0,37.25,-85.0
5358,Cashion,5287,H4,5896.8,1936.0,35.84778,-97.70333000000001
5359,Casilda,5288,H5,5250.0,1937.0,-33.1,-61.13333000000001
5360,Casimiro de Abreu,5289,"Iron, IIIAB",25000.0,1947.0,-22.46667,-42.21667
5361,Castenaso,30450,L5,120.0,2003.0,44.495,11.35556
5363,Cat Mountain,5297,L5,2700.0,1981.0,32.14833,-111.11166999999999
5365,Catalina 003,56101,"Iron, IVB",3180.0,1999.0,-25.20467,-69.82858
5367,Catalina 005,56671,H4,228.0,2010.0,-25.23333,-69.71667
5372,Catalina 010,57176,L~5,329.0,2010.0,-25.23333,-69.71667
5373,Catalina 011,57177,H~5,573.0,2010.0,-25.23333,-69.71667
5374,Catalina 012,57178,H6,225.0,2010.0,-25.23333,-69.71667
5375,Catalina 013,57179,H4,428.0,2010.0,-25.23333,-69.71667
5376,Catalina 014,57180,H4,191.0,2010.0,-25.23333,-69.71667
5377,Catalina 015,57181,L5,239.0,2009.0,-25.23333,-69.71667
5378,Catalina 016,57182,H4,647.0,2010.0,-25.23333,-69.71667
5379,Catalina 017,57183,H5,426.0,2010.0,-25.23333,-69.71667
5380,Catalina 018,57184,L6,1018.0,2010.0,-25.23333,-69.71667
5381,Catalina 019,57185,H4,3191.0,2010.0,-25.23333,-69.71667
5382,Catalina 020,57186,L6,2084.0,2010.0,-25.23333,-69.71667
5384,Catalina 024,57292,H4,312.0,2009.0,-25.23333,-69.71667
5386,Catalina 026,57294,H~5,845.0,2009.0,-25.23333,-69.71667
5387,Catalina 027,57295,L6,2408.0,2010.0,-25.23333,-69.71667
5388,Catalina 028,57296,H5,4993.0,2010.0,-25.23333,-69.71667
5389,Catalina 029,57297,H~5,169.0,2010.0,-25.23333,-69.71667
5390,Catalina 030,57298,H~5,214.0,2010.0,-25.23333,-69.71667
5391,Catalina 031,57299,L~6,1178.0,2010.0,-25.23333,-69.71667
5392,Catalina 032,57300,H4,1107.0,2010.0,-25.23333,-69.71667
5393,Catalina 033,57301,L~6,211.0,2010.0,-25.23333,-69.71667
5395,Catalina 035,57328,H~5,904.0,2011.0,-25.23333,-69.71667
5397,Catherwood,5298,L6,3920.0,1965.0,51.965,-107.43833000000001
5398,Cave Creek,5299,H4,1492.0,1992.0,31.7045,-110.77917
5399,Cavour,5300,H6,26210.0,1938.0,44.221494,-98.05919200000001
5400,Cedar (Kansas),5302,H6,4900.0,1937.0,39.7,-98.98333000000001
5401,Cedar (Texas),5303,H4,26000.0,1900.0,29.828059999999997,-96.90861
5402,Cedartown,5304,"Iron, IIAB",11300.0,1898.0,34.01667,-85.26666999999999
5403,Cee Vee,5305,H5,3600.0,1959.0,34.2,-100.48333000000001
5404,Cerro del Inca,5309,"Iron, IIIF",20600.0,1997.0,-22.21667,-68.90833
5405,Cerro La Tiza,44877,H4,3740.0,2002.0,-14.53321,-75.77511
5407,Chamberlin,5317,H5,2400.0,1941.0,36.2,-102.45
5408,Chambord,5318,"Iron, IIIAB",6600.0,1904.0,48.45,-72.06667
5409,Chañaral,5319,"Iron, IIIAB",1207.0,1884.0,-26.5,-70.25
5410,Chandler,53491,L6,350.4,2009.0,33.24558,-111.89633
5411,Changxing,5323,H5,27900.0,1964.0,31.33333,121.66667
5412,Channing,5324,H5,15300.0,1936.0,35.71667,-102.28333
5413,Charcas,5326,"Iron, IIIAB",1400000.0,1804.0,23.08333,-101.01666999999999
5414,Chaunskij,5333,Mesosiderite-an,1990.0,1985.0,69.1,172.6
5415,Chebankol,5335,"Iron, IAB-sHL",127760.0,1938.0,53.666669999999996,88.0
5416,Cheder,5336,"Iron, IID",5390.0,2003.0,51.53333,94.6
5417,Chesterville,5343,"Iron, IIAB",16500.0,1849.0,34.7,-81.2
5419,Chico,5346,L6,104800.0,1954.0,36.5,-104.2
5420,Chico Hills,5347,H4,8030.0,1951.0,36.0,-104.5
5421,Chico Mountains,5348,"Iron, IIAB",212.0,1915.0,29.0,-103.25
5422,Chihuahua City,5350,"Iron, IC",54000.0,1929.0,28.66667,-106.11667
5423,Chilkoot,5351,"Iron, IIIAB",43000.0,1881.0,59.333330000000004,-136.0
5424,Chinautla,5352,"Iron, IVA-an",5720.0,1902.0,14.5,-90.5
5425,Chinga,5353,"Iron, ungrouped",209400.0,1913.0,51.05833,94.4
5426,Chinguetti,5354,Mesosiderite-B1,4050.0,1920.0,20.25,-12.68333
5427,Chocolate Mountains,52013,Ureilite,699.0,2004.0,33.01222,-114.86667
5428,Choolkooning 001,5360,L6,2000.0,1991.0,-29.91667,129.83333000000002
5429,Chuckwalla,5361,"Iron, IAB-MG",1802.0,1992.0,35.25,-118.09066999999999
5430,Chulafinnee,5362,"Iron, IIIAB",16220.0,1873.0,33.5,-85.66667
5431,Chupaderos,5363,"Iron, IIIAB",24300000.0,1852.0,27.0,-105.1
5433,Cincinnati,5366,"Iron, IIAB",1500.0,1870.0,39.11667,-84.5
5434,Circle Back,5367,L6,2268.0,1977.0,34.028059999999996,-102.68
5435,Clarendon (a),5369,H5,1964.0,1979.0,34.905,-100.91333
5437,Clareton,5371,L6,1050.0,1931.0,43.7,-104.7
5439,Clark County,5373,"Iron, IIIF",11300.0,1937.0,38.0,-84.16667
5440,Claytonville,5375,L5,15600.0,1964.0,34.34667,-101.49
5441,Claytonville (b),5376,OC,5136.0,1978.0,34.34833,-101.65833
5442,Cleburne,5377,"Iron, IVA",6800.0,1907.0,32.31667,-97.41667
5443,Cleo Springs,5378,H4,24000.0,1960.0,36.43333,-98.43333
5444,Cleveland,5379,"Iron, IIIAB",115000.0,1860.0,34.88333,-84.78333
5445,Clifford,5380,L6,11360.0,1962.0,39.1,-103.25833
5446,Clinton,5381,Iron,7700.0,1950.0,36.08333,-84.2
5447,Clipperton,5382,H3.5,277.0,1986.0,11.7,-137.8
5448,Clover Springs,5384,Mesosiderite-A2,7700.0,1954.0,34.45,-111.36667
5449,Clovis (no. 1),5385,H3.6,283000.0,1961.0,34.3,-103.13472
5450,Clovis (no. 2),5386,L6,41300.0,1963.0,34.3,-103.13333
5451,Coahuila,5387,"Iron, IIAB",2100000.0,1837.0,28.7,-102.73333000000001
5452,Cobija,5388,H6,6530.0,1892.0,-22.566670000000002,-70.25
5454,Cockarrow Creek,5390,L6,429.0,1970.0,-26.66667,120.16667
5455,Cockburn,5391,L6,2460.0,1946.0,-32.13333,141.03333
5456,Cocklebiddy,5392,H5,19500.0,1949.0,-31.933329999999998,126.21667
5457,Cocunda,5393,L6,482.0,1945.0,-32.81667,134.8
5458,Coffeyville,51051,H5,35900.0,2006.0,37.01667,-95.66667
5459,Colby (Kansas),5394,H5,2400.0,1940.0,39.41667,-101.05
5460,Cold Bay,5396,"Pallasite, PES",320.0,1921.0,55.183330000000005,-162.55
5461,Coldwater (iron),5398,Iron,18400.0,1923.0,37.26667,-99.33333
5462,Coldwater (stone),5399,H5,16000.0,1924.0,37.26667,-99.33333
5463,Cole Creek,5400,H5,16300.0,1991.0,41.35,-99.11667
5464,Colfax,5402,"Iron, IAB-ung",2300.0,1880.0,35.3,-81.73333000000001
5465,Colomera,5404,"Iron, IIE",134000.0,1912.0,37.43333,-3.65
5466,Colonia Obrera,5405,"Iron, IIIE",12200.0,1973.0,24.01667,-104.66667
5467,Colony,5407,CO3.0,3912.0,1975.0,35.35,-98.68333
5469,Colton,5410,"Iron, IIIAB",19670.0,1993.0,46.57056,-117.09861000000001
5470,Columbus,5411,H5,165.0,1997.0,31.82967,-107.3945
5472,Colville Lake 002,5413,H5,100.0,1986.0,-29.785,126.58833
5473,Comanche (iron),5414,"Iron, IAB-sLL",19700.0,1940.0,32.01667,-98.7
5474,Comanche (stone),5415,L5,2400.0,1956.0,31.991670000000003,-98.65167
5475,Commodore,5416,H6,304.3,1972.0,-31.2,138.3
5476,Conception Junction,53877,"Pallasite, PMG-an",17000.0,2006.0,40.266667,-94.68333299999999
5477,Concho,5417,L6,93500.0,1939.0,32.0,-101.5
5480,Cook 001,5421,H5,105000.0,1989.0,-30.33333,130.53333
5482,Cook 003,5423,CK4,1536.9,1986.0,-30.31833,129.06333
5483,Cook 004,5424,H4,149.0,1991.0,-30.70167,130.45611
5486,Cook 007,5427,H4,100000.0,1989.0,-30.616670000000003,130.41666999999998
5489,Cook 011,5430,L3-5,471.0,1991.0,-30.23433,130.60067
5492,Cookeville,5431,"Iron, IAB-ung",2300.0,1913.0,36.16667,-85.51666999999999
5493,Coolac,5432,"Iron, IAB-MG",19280.0,1874.0,-34.96667,148.125
5494,Coolamon,5433,L6,393.0,1921.0,-34.81667,147.13333
5495,Coolidge,5434,C4-ung,4500.0,1937.0,38.03333,-101.98333000000001
5496,Coomandook,5435,H6,5230.0,1939.0,-35.41667,139.75
5497,Coon Butte,5436,L6,2750.0,1905.0,35.0,-111.0
5498,Coonana,5437,H4,6800.0,1962.0,-29.85,140.7
5499,Coopertown,5438,"Iron, IIIE",16800.0,1860.0,36.43333,-87.0
5500,Coorara,5439,L6,116.7,1966.0,-30.45,126.1
5501,Cope,5440,H5,12000.0,1934.0,39.66667,-102.83333
5502,Cope (b),5441,H5,817.0,1967.0,39.68333,-102.845
5503,Copiapo,5442,"Iron, IAB-MG",20000.0,1863.0,-27.3,-70.4
5505,Corn,54859,H5,5176.0,1994.0,35.405,-98.74889
5506,Coronel Arnold,5445,L,450.0,1962.0,-33.06667,-61.0
5507,Corowa,5446,"Iron, IIF",11340.0,1964.0,-36.0,146.36667
5508,Correo,5447,H4,1400.0,1979.0,34.95,-107.16667
5509,Corrizatillo,5448,"Iron, IAB complex",1328.0,1884.0,-26.03333,-70.33333
5510,Cortez,5449,H6,715.6,1940.0,37.35,-108.68333
5511,Cosby's Creek,5450,"Iron, IAB-MG",960000.0,1837.0,35.78333,-83.25
5512,Cosmo Newberry,5452,"Iron, IIAB",2156.0,1980.0,-27.95,122.88333
5513,Costilla Peak,5453,"Iron, IIIAB",35500.0,1881.0,36.83333,-105.23333000000001
5514,Cotesfield,5454,L6,1160.0,1928.0,41.36667,-98.63333
5515,Cotopaxi,30451,"Iron, IAB-ung",243.0,2000.0,38.46483,-105.7015
5516,Cottonwood,5455,H5,800.0,1955.0,34.83333,-112.01666999999999
5517,Covert,5456,H5,61000.0,1896.0,39.2,-98.78333
5518,Cowell,5457,"Iron, IIIAB",5717.0,1932.0,-33.3,136.01667
5519,Cowra,5458,"Iron, ungrouped",5560.0,1888.0,-33.85,148.68333
5520,Coyote Dry Lake 001,30452,H5,338.0,1995.0,35.05017,-116.76683
5521,Coyote Dry Lake 002,30453,H5-6,106.7,1998.0,35.04753,-116.73092
5522,Coyote Dry Lake 003,30454,H5,255.72,1998.0,35.08808,-116.75398
5523,Coyote Dry Lake 024,30455,H5,2430.0,1999.0,35.0715,-116.77205
5524,Coyote Dry Lake 033,30456,H5,5220.0,1999.0,35.05605,-116.7763
5525,Coyote Dry Lake 040,30457,H4,344.0,1999.0,35.09373,-116.76343
5526,Coyote Dry Lake 054,30458,H5,392.8,1999.0,35.07667,-116.74667
5527,Coyote Dry Lake 061,30459,H5,2134.0,1999.0,35.05242,-116.7667
5529,Coyote Dry Lake 064,30461,H5,1364.31,1999.0,35.058170000000004,-116.7743
5530,Coyote Dry Lake 067,30462,L6,412.05,1999.0,35.03815,-116.7531
5531,Coyote Dry Lake 080,30463,H5,278.1,1999.0,35.074020000000004,-116.76116999999999
5534,Coyote Dry Lake 115,30466,H5-6,1369.0,1999.0,35.05865,-116.76872
5536,Coyote Dry Lake 117,30468,H3,162.0,1999.0,35.0501,-116.74443000000001
5540,Coyote Dry Lake 129,30472,H5,140.0,2000.0,35.06917,-116.7502
5543,Coyote Dry Lake 134,30475,H5,117.5,2000.0,35.0925,-116.76083
5558,Coyote Dry Lake 176,30490,H6,187.55,2003.0,35.054520000000004,-116.73005
5562,Coyote Dry Lake 223,30494,L6,512.0,2004.0,35.03842,-116.75818000000001
5572,Coyote Spring,44708,H5,240.0,2005.0,36.99367,-114.99367
5573,Crab Hole,5460,L6,284.0,1980.0,-30.4,127.43333
5574,Crab Orchard,5461,Mesosiderite-A1,48500.0,1887.0,35.83333,-84.91667
5576,Cranbourne,5463,"Iron, IAB-MG",8600000.0,1854.0,-38.1,145.3
5577,Cranfills Gap,5464,H6,6000.0,1940.0,31.75,-97.75
5578,Cratheús (1931),5466,"Iron, IVA",27500.0,1914.0,-5.25,-40.5
5580,Credo,5468,L6,10820.0,1967.0,-30.366670000000003,120.73333000000001
5584,Crow Peak,44709,"Iron, IIAB",6320.0,1958.0,44.47733,-103.972
5585,Cruz del Aire,5478,"Iron, ungrouped",23000.0,1911.0,26.5,-100.0
5586,Cruz del Eje,51739,"Iron, IAB complex",14000.0,1971.0,-30.75,-64.78333
5587,Cuba,5479,"Iron, IAB?",1500.0,1871.0,22.0,-80.0
5605,Cuddeback Dry Lake 023,52856,H5,123.0,1986.0,35.3248,-117.47983
5608,Cuero,5493,H5,46500.0,1936.0,29.01667,-97.28333
5609,Culbertson,5494,H4,5900.0,1913.0,40.23333,-100.83333
5610,Cullison,5495,H4,10000.0,1911.0,37.61667,-98.91667
5611,Cumpas,5497,"Iron, IIIAB",28600.0,1903.0,30.0,-109.66667
5645,Dar al Gani 031,5547,H5/6,213.0,1995.0,27.187170000000002,16.189
5692,Cushing,5499,H4,567.0,1932.0,35.96667,-96.76666999999999
5695,Dadin,5503,Iron,27300.0,1949.0,-38.91667,-69.2
5696,Dale Dry Lake,5505,L3.7,300.0,1957.0,34.08333,-115.78333
5697,Dalgaranga,5506,Mesosiderite-A,12200.0,1923.0,-27.71667,117.25
5698,Dalgety Downs,5507,L4,257000.0,1941.0,-25.33333,116.18333
5699,Dalhart,5508,H5,4400.0,1968.0,36.04333,-102.40833
5700,Dalton,5509,"Iron, IIIAB",53000.0,1879.0,34.8,-84.98333000000001
5701,Danby Dry Lake,5510,H6,8991.0,2000.0,34.216667,-115.05
5708,Dar al Gani 001,5517,LL6,213.0,1995.0,27.11767,16.0745
5709,Dar al Gani 002,5518,H6,5105.0,1995.0,27.1255,16.05817
5710,Dar al Gani 003,5519,H6,2020.0,1995.0,27.12633,16.03067
5711,Dar al Gani 004,5520,H6,237.0,1995.0,27.155,15.958329999999998
5712,Dar al Gani 005,5521,CO3,1932.0,1995.0,27.1565,15.9525
5713,Dar al Gani 006,5522,CO3,3130.0,1995.0,27.169829999999997,15.9255
5714,Dar al Gani 007,5523,H5/6,331.0,1995.0,27.162329999999997,16.09533
5715,Dar al Gani 008,5524,L6,1925.0,1995.0,27.15833,16.11467
5716,Dar al Gani 009,5525,H6,2235.0,1995.0,27.15267,16.1565
5718,Dar al Gani 011,5527,H6,898.0,1995.0,27.16467,16.16917
5719,Dar al Gani 012,5528,L6,769.0,1995.0,27.132,16.29767
5720,Dar al Gani 013,5529,R3.5-6,205.0,1995.0,27.1295,16.3435
5721,Dar al Gani 014,5530,H5,147.0,1995.0,27.109170000000002,16.46617
5722,Dar al Gani 015,5531,H6,619.0,1995.0,27.107,16.39333
5723,Dar al Gani 016,5532,H5,516.0,1995.0,27.098,16.322329999999997
5724,Dar al Gani 017,5533,L6,713.0,1995.0,27.092670000000002,16.31317
5725,Dar al Gani 018,5534,H5,287.0,1995.0,27.092,16.3
5726,Dar al Gani 019,5535,H6,3096.0,1995.0,27.08083,16.201
5727,Dar al Gani 020,5536,L4/5,1190.0,1995.0,27.077170000000002,16.193170000000002
5729,Dar al Gani 022,5538,LL3-6,362.0,1995.0,27.0775,16.16917
5731,Dar al Gani 024,5540,H6,113.0,1995.0,27.10483,16.011329999999997
5732,Dar al Gani 025,5541,CO3,483.0,1995.0,27.10483,16.011329999999997
5733,Dar al Gani 026,5542,LL6,236.0,1995.0,27.11417,16.0015
5734,Dar al Gani 027,5543,CO3,281.0,1995.0,27.12783,15.97117
5735,Dar al Gani 028,5544,L6,231.0,1995.0,27.225,15.0295
5736,Dar al Gani 029,5545,H6,1620.0,1995.0,27.20167,16.093
5737,Dar al Gani 030,5546,H3.9-6,404.0,1995.0,27.1915,16.1345
5738,Dar al Gani 032,5548,CO3,579.0,1995.0,27.084670000000003,16.03683
5739,Dar al Gani 033,5549,L6,126.0,1995.0,27.0805,16.12567
5740,Dar al Gani 034,5550,L6,406.0,1995.0,27.08267,16.137829999999997
5741,Dar al Gani 035,5551,H5,199.0,1995.0,27.08683,16.17483
5742,Dar al Gani 036,5552,LL6,1214.0,1995.0,27.10383,16.308670000000003
5743,Dar al Gani 037,5553,LL6,990.0,1995.0,27.107670000000002,16.323829999999997
5744,Dar al Gani 038,5554,LL6,674.0,1995.0,27.10967,16.3515
5745,Dar al Gani 039,5555,LL6,167.0,1995.0,27.110670000000002,16.35667
5746,Dar al Gani 040,5556,L6,176.0,1995.0,27.1115,16.4365
5748,Dar al Gani 042,5558,H5,176.0,1995.0,27.133670000000002,16.358
5750,Dar al Gani 044,5560,H4,1741.0,1995.0,27.139329999999998,16.27267
5751,Dar al Gani 045,5561,H6,1010.0,1995.0,27.14617,16.16367
5752,Dar al Gani 046,5562,LL6,192.0,1995.0,27.15267,16.106170000000002
5753,Dar al Gani 047,5563,L6,240.0,1995.0,27.275170000000003,16.09383
5754,Dar al Gani 048,5564,L5,242.0,1995.0,27.25817,16.1355
5755,Dar al Gani 049,5565,L4/5,100.0,1995.0,27.30583,16.13567
5756,Dar al Gani 050,5566,L5,1808.0,1995.0,27.3055,16.20917
5757,Dar al Gani 051,5567,H5,121.0,1995.0,27.303829999999998,16.24483
5758,Dar al Gani 052,5568,LL4-6,164.0,1995.0,27.30317,16.25467
5759,Dar al Gani 053,5569,H5,276.0,1995.0,27.30517,16.26417
5760,Dar al Gani 054,5570,LL3.8,957.0,1995.0,27.30483,16.30017
5761,Dar al Gani 055,5571,C3-ung,451.0,1995.0,27.26717,16.42033
